match_id,elapsed_time,point_no,server,p1_skill_score,p2_skill_score,p1_physical_score,p2_physical_score,p1_error_score,p2_error_score,p1_win_streak,p2_win_streak,point_victor,win_streak,p1_momentum_score,p2_momentum_score,momentum_diff,diff_sig
2023-wimbledon-1312,6855,164,2,0.12479256,0,0.234774198,0.232851054,0,0,2,-2,1,2,2.2,1.4,0.8,0
2023-wimbledon-1312,6923,165,2,0.3055706,0,0.018797157,0.015423398,0,0,3,-3,1,3,2.42479256,1.5,0.92479256,-1
2023-wimbledon-1312,7041,166,1,0,0,0.002032249,0.002032249,-1,0,4,-4,2,4,1.9055706,2.4,-0.4944294,1
2023-wimbledon-1312,7072,167,1,0,0.12479256,0.042236225,0.041652676,0,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1312,7110,168,1,0,0,0.011446282,0.010233766,0,0,-2,2,1,-2,2.6,1.32479256,1.27520744,0
2023-wimbledon-1312,7149,169,1,0.6166313,0,0.002297466,0.002181627,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1312,7174,170,1,0,0,0.006590703,0.006240206,-1,0,2,-2,2,2,2.0166313,2.2,-0.1833687,1
2023-wimbledon-1312,7201,171,1,0,0.3055706,0.002037402,0.002037402,-1,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1312,7252,172,2,0,0,0.003687364,0.003798844,0,-1,-2,2,1,-2,3.2,1.7055706,1.4944294,-1
2023-wimbledon-1312,7289,173,2,0,0,0.003980765,0.002956572,0,0,1,-1,2,1,1.5,3.9,-2.4,1
2023-wimbledon-1312,7307,174,2,0,0,0.098321801,0.093851134,0,-1,-1,1,1,-1,2.5,1.7,0.8,-1
2023-wimbledon-1312,7347,175,2,0,0,0.012238979,0.012113737,-1,0,1,-1,2,1,1.5,3.9,-2.4,0
2023-wimbledon-1312,7372,176,2,0,0,0.003263788,0.00293646,0,0,-1,1,2,-1,2.5,2.9,-0.4,0
2023-wimbledon-1312,7395,177,2,0,0.0777981,0.032230248,0.032216485,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1312,7524,178,1,0,0,0.057552547,0.069300605,-1,0,-3,3,2,-3,1.5,2.3777981,-0.8777981,1
2023-wimbledon-1312,7558,179,1,0.6166313,0,0.002291645,0.002416659,0,0,-4,4,1,-4,3.8,1.4,2.4,0
2023-wimbledon-1312,7571,180,1,0.12479256,0,0.002245016,0.002368195,0,0,1,-1,1,1,3.5166313,1.5,2.0166313,0
2023-wimbledon-1312,7589,181,1,0,0,0.004000567,0.003548454,0,0,2,-2,1,2,2.72479256,1.2,1.52479256,-1
2023-wimbledon-1312,7614,182,1,0,0.0777981,0.022120252,0.029666939,0,0,3,-3,2,3,1.5,2.3,-0.8,0
2023-wimbledon-1312,7637,183,1,0,0,0.00488743,0.006263725,0,0,-1,1,2,-1,1.7,2.5777981,-0.8777981,1
2023-wimbledon-1312,7680,184,1,0,0,0.00289263,0.003028654,0,0,-2,2,1,-2,2.6,1.2,1.4,-1
2023-wimbledon-1312,7699,185,1,0,0,0.020184974,0.021768631,0,0,1,-1,2,1,1.7,2.5,-0.8,1
2023-wimbledon-1312,7728,186,1,0.12479256,0,0.00615565,0.006921559,0,0,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1312,7762,187,1,0,0,0.003232488,0.003452007,0,0,1,-1,1,1,3.02479256,1.5,1.52479256,-1
2023-wimbledon-1312,7806,188,2,0,0.20259066,0.071360183,0.053140554,0,0,2,-2,2,2,1.2,2.6,-1.4,1
2023-wimbledon-1312,7839,189,2,0,0,0.031610066,0.033112981,0,-1,-1,1,1,-1,2.5,1.90259066,0.59740934,-1
2023-wimbledon-1312,7870,190,2,0,0,0.005494846,0.005751296,0,-1,1,-1,1,1,2.5,2.7,-0.2,0
2023-wimbledon-1312,7908,191,2,0.0777981,0,0.198943462,0.130205759,0,0,2,-2,1,2,2.2,2.4,-0.2,1
2023-wimbledon-1312,7955,192,2,0.3055706,0,0.005956075,0.006381351,0,-1,3,-3,1,3,2.3777981,1.5,0.8777981,0
2023-wimbledon-1312,8062,193,1,0,0,0.223220234,0.21621833,0,0,4,-4,1,4,3.1055706,2.4,0.7055706,0
2023-wimbledon-1312,8111,194,1,0.12479256,0,0.010658285,0.011114527,0,0,5,-5,1,5,2.9,0.5,2.4,0
2023-wimbledon-1312,8146,195,1,0,0,0.047087062,0.046958608,-1,0,6,-6,2,6,1.866213916,1.458578644,0.407635272,0
2023-wimbledon-1312,8181,196,1,0,0,0.00352187,0.00365193,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1312,8220,197,1,0.0777981,0,0.285795667,0.233199158,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1312,8279,198,2,0,0,0.031813896,0.032229538,0,0,2,-2,1,2,2.2777981,1.4,0.8777981,0
2023-wimbledon-1312,8321,199,2,0.12479256,0,0.093924521,0.102537838,0,0,3,-3,1,3,2.3,1.5,0.8,0
2023-wimbledon-1312,8368,200,2,0,0,0.00207185,0.00207185,0,-1,4,-4,1,4,2.52479256,1.6,0.92479256,0
2023-wimbledon-1312,8408,201,2,0.3055706,0,0.037070763,0.053912491,0,0,5,-5,1,5,2.5,1.7,0.8,0
2023-wimbledon-1312,8514,202,1,0,0,0.031520284,0.032511216,-1,0,6,-6,2,6,2.046991956,1.458578644,0.588413312,0
2023-wimbledon-1312,8547,203,1,0,0,0.133051409,0.118876024,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1312,8590,204,1,0,0,0.003849377,0.003787903,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1312,8619,205,1,0,0.12479256,0.116513014,0.107243663,0,0,2,-2,2,2,1.4,2.2,-0.8,1
2023-wimbledon-1312,8666,206,1,0,0,0.003786253,0.003608711,0,0,-1,1,1,-1,2.9,1.62479256,1.27520744,0
2023-wimbledon-1312,8694,207,1,0,0,0.013130204,0.012280342,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1312,8832,208,2,0.12479256,0,0.027809943,0.031608519,0,0,2,-2,1,2,2.2,1.4,0.8,0
2023-wimbledon-1312,8867,209,2,0,0,0.006358073,0.005667173,0,-1,3,-3,1,3,2.42479256,1.5,0.92479256,-1
2023-wimbledon-1312,8891,210,2,0,0,0.017788369,0.016090938,0,0,4,-4,1,4,2.4,2.6,-0.2,0
2023-wimbledon-1312,8925,211,2,0,0.12479256,0.008949528,0.008886218,0,0,5,-5,2,5,1.5,1.9,-0.4,0
2023-wimbledon-1312,8951,212,2,0,0,0.147300467,0.133577425,-1,0,-1,1,2,-1,1.5,3.02479256,-1.52479256,0
2023-wimbledon-1312,9010,213,2,0,0,0.052709412,0.044355069,0,0,-2,2,2,-2,2.2,2.6,-0.4,0
2023-wimbledon-1312,9059,214,2,0,0.0777981,0.013316491,0.012862313,0,0,-3,3,2,-3,1.3,2.7,-1.4,0
2023-wimbledon-1312,9086,215,2,0,0,0.003467714,0.003059413,0,0,-4,4,2,-4,1.4,2.8777981,-1.4777981,1
2023-wimbledon-1312,9144,216,1,0,0,0.026561578,0.027304777,0,0,-5,5,1,-5,1.9,1.5,0.4,0
2023-wimbledon-1312,9171,217,1,0.0777981,0,0.01125693,0.010936941,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1312,9195,218,1,0.12479256,0,0.002453596,0.002307938,0,0,2,-2,1,2,2.6777981,1.2,1.4777981,-1
2023-wimbledon-1312,9224,219,1,0,0,0.002094188,0.002094188,-1,0,3,-3,2,3,1.62479256,2.3,-0.67520744,1
2023-wimbledon-1312,9255,220,1,0.6166313,0,0.002507387,0.002617491,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1312,9295,221,2,0.20259066,0,0.034098946,0.036570773,0,0,1,-1,1,1,3.1166313,1.7,1.4166313,0
2023-wimbledon-1312,9337,222,2,0,0,0.006958515,0.006169439,0,-1,2,-2,1,2,2.40259066,1.4,1.00259066,-1
2023-wimbledon-1312,9362,223,2,0,0.12479256,0.118517744,0.066983046,0,0,3,-3,2,3,1.3,3.7,-2.4,0
2023-wimbledon-1312,9412,224,2,0,0,0.003831572,0.003495985,0,0,-1,1,2,-1,1.5,3.02479256,-1.52479256,0
2023-wimbledon-1312,9445,225,2,0,0,0.073442649,0.060760774,-1,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1312,9487,226,2,0,0,0.024790015,0.025038895,-1,0,-3,3,2,-3,2.3,2.7,-0.4,1
2023-wimbledon-1312,9605,227,1,0.12479256,0,0.011995595,0.010837443,0,0,-4,4,1,-4,3.8,1.4,2.4,0
2023-wimbledon-1312,9639,228,1,0.12479256,0,0.033724901,0.027488447,0,0,1,-1,1,1,3.02479256,1.5,1.52479256,0
2023-wimbledon-1312,9679,229,1,0.12479256,0,0.007470031,0.009240636,0,0,2,-2,1,2,2.72479256,1.2,1.52479256,-1
2023-wimbledon-1312,9718,230,1,0,0,0.039356968,0.039006013,-1,0,3,-3,2,3,1.62479256,2.3,-0.67520744,1
2023-wimbledon-1312,9755,231,1,0.6166313,0,0.002309111,0.002324939,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1312,9807,232,2,0,0,0.002108245,0.002108245,0,-1,1,-1,1,1,3.1166313,1.7,1.4166313,-1
2023-wimbledon-1312,9833,233,2,0,0,0.045492669,0.037807893,0,0,2,-2,2,2,1.2,3.6,-2.4,0
2023-wimbledon-1312,9869,234,2,0,0,0.069151568,0.047044592,-1,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1312,9911,235,2,0,0.12479256,0.008659078,0.008052132,0,0,-2,2,2,-2,2.2,2.6,-0.4,0
2023-wimbledon-1312,9933,236,2,0,0,0.006271026,0.003454437,0,0,-3,3,2,-3,1.3,2.82479256,-1.52479256,1
2023-wimbledon-1312,10030,237,1,0,0,0.020490388,0.042577637,0,-1,-4,4,1,-4,2.8,1.4,1.4,-1
2023-wimbledon-1312,10052,238,1,0,0,0.002113904,0.002113904,-1,0,1,-1,2,1,1.7,3.5,-1.8,1
2023-wimbledon-1312,10084,239,1,0,0,0.056355357,0.102674125,-1,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1312,10130,240,1,0,0,0.005548158,0.007574983,-1,0,-2,2,2,-2,2.4,2.2,0.2,0
2023-wimbledon-1312,10157,241,1,0,0,0.002439488,0.002415173,0,0,-3,3,1,-3,3.7,1.3,2.4,0
2023-wimbledon-1312,10181,242,1,0,0,0.00378467,0.003165796,0,-1,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1312,10216,243,1,0,0.0777981,0.019134134,0.02891409,0,0,2,-2,2,2,1.4,3.2,-1.8,1
2023-wimbledon-1312,10260,244,1,0.0777981,0,0.039565309,0.031786946,0,0,-1,1,1,-1,2.9,1.5777981,1.3222019,0
2023-wimbledon-1312,10295,245,1,0,0,0.004884131,0.005422492,0,0,1,-1,1,1,2.9777981,1.5,1.4777981,0
2023-wimbledon-1312,10320,246,1,0,0,0.004608281,0.00443051,0,0,2,-2,1,2,2.6,1.2,1.4,-1
2023-wimbledon-1312,10358,247,2,0,0,0.024960406,0.028122445,-1,0,3,-3,2,3,1.3,2.7,-1.4,1
2023-wimbledon-1312,10396,248,2,0,0,0.006865713,0.005399958,0,-1,-1,1,1,-1,3.5,1.7,1.8,-1
2023-wimbledon-1312,10419,249,2,0,0,0.065257392,0.062524987,0,0,1,-1,1,1,2.5,2.7,-0.2,0
2023-wimbledon-1312,10456,250,2,0,0,0.022699707,0.026294132,-1,0,2,-2,2,2,1.2,2.6,-1.4,0
2023-wimbledon-1312,10502,251,2,0,0.0777981,0.013890587,0.012197056,0,0,-1,1,2,-1,2.5,2.9,-0.4,0
2023-wimbledon-1312,10532,252,2,0,0,0.01277369,0.011585947,0,0,-2,2,2,-2,1.2,2.6777981,-1.4777981,1
2023-wimbledon-1312,10633,253,1,0.6166313,0,0.002445175,0.002421319,0,0,-3,3,1,-3,2.7,1.3,1.4,0
2023-wimbledon-1312,10651,254,1,0,0,0.003856495,0.00300044,0,-1,1,-1,1,1,3.5166313,1.5,2.0166313,0
2023-wimbledon-1312,10681,255,1,0.20259066,0,0.022991318,0.019865981,0,0,2,-2,1,2,2.6,2.2,0.4,0
2023-wimbledon-1312,10718,256,1,0.12479256,0,0.007192698,0.007370928,0,0,3,-3,1,3,2.90259066,1.3,1.60259066,-1
2023-wimbledon-1312,10791,257,2,0,0.0777981,0.048749434,0.047257759,0,0,4,-4,2,4,1.52479256,2.8,-1.27520744,0
2023-wimbledon-1312,10820,258,2,0,0,0.009321247,0.010074769,-1,0,-1,1,2,-1,1.5,2.9777981,-1.4777981,0
2023-wimbledon-1312,10853,259,2,0,0,0.003537605,0.003505491,0,0,-2,2,2,-2,2.2,2.6,-0.4,0
2023-wimbledon-1312,10876,260,2,0,0.6166313,0.002446229,0.00252032,0,0,-3,3,2,-3,1.3,2.7,-1.4,1
2023-wimbledon-1312,10981,261,1,0.6166313,0,0.002463801,0.00234911,0,0,-4,4,1,-4,2.8,2.0166313,0.7833687,0
2023-wimbledon-1312,10998,262,1,0,0,0.043464688,0.042021183,0,-1,1,-1,1,1,3.5166313,1.5,2.0166313,0
2023-wimbledon-1312,11039,263,1,0,0,0.003452502,0.00348645,0,0,2,-2,1,2,2.6,2.2,0.4,-1
2023-wimbledon-1312,11056,264,1,0,0,0.006975254,0.007037646,-1,0,3,-3,2,3,1.5,2.3,-0.8,1
2023-wimbledon-1312,11090,265,1,0,0,0.003151462,0.003491178,0,0,-1,1,1,-1,3.9,1.5,2.4,-1
2023-wimbledon-1312,11124,266,2,0,0,0.029329305,0.025584634,0,0,1,-1,2,1,1.5,2.9,-1.4,1
2023-wimbledon-1312,11148,267,2,0,0,0.006596838,0.006106418,0,-1,-1,1,1,-1,2.5,1.7,0.8,-1
2023-wimbledon-1312,11196,268,2,0.12479256,0,0.012874649,0.013566466,0,0,1,-1,1,1,2.5,2.7,-0.2,1
2023-wimbledon-1312,11232,269,2,0,0,0.019314613,0.014517764,0,-1,2,-2,1,2,2.32479256,1.4,0.92479256,-1
2023-wimbledon-1312,11260,270,2,0,0.20259066,0.008415841,0.008598888,0,0,3,-3,2,3,1.3,3.7,-2.4,1
2023-wimbledon-1312,11302,271,2,0.3055706,0,0.010025125,0.007768918,0,0,-1,1,1,-1,2.5,1.90259066,0.59740934,0
2023-wimbledon-1312,11405,272,1,0.6166313,0,0.002396336,0.002413998,0,0,1,-1,1,1,3.2055706,1.5,1.7055706,0
2023-wimbledon-1312,11424,273,1,0,0,0.007409645,0.012881107,0,0,2,-2,1,2,3.2166313,1.2,2.0166313,0
2023-wimbledon-1312,11447,274,1,0.0777981,0,0.060449095,0.050938663,0,0,3,-3,1,3,2.7,1.3,1.4,0
2023-wimbledon-1312,11492,275,1,0.12479256,0,0.035166987,0.039678943,0,0,4,-4,1,4,2.8777981,1.4,1.4777981,0
2023-wimbledon-1313,0,1,1,0,0,0.007853142,0.011373018,0,-1,0,0,1,0,2.4,1,1.4,0
2023-wimbledon-1313,35,2,1,0.12479256,0,0.005166962,0.007450924,0,0,1,-1,1,1,2.5,2.1,0.4,0
2023-wimbledon-1313,57,3,1,0,0,0.001787221,0.00169868,0,-1,2,-2,1,2,2.72479256,1.2,1.52479256,0
2023-wimbledon-1313,85,4,1,0.6166313,0,0.001181171,0.001220624,0,0,3,-3,1,3,2.7,2.3,0.4,-1
2023-wimbledon-1313,160,5,2,0,0,0.01967676,0.019974958,-1,0,4,-4,2,4,2.0166313,2.8,-0.7833687,0
2023-wimbledon-1313,185,6,2,0,0.12479256,0.009075923,0.006294429,0,0,-1,1,2,-1,2.5,2.9,-0.4,1
2023-wimbledon-1313,209,7,2,0,0,0.005306791,0.004532854,0,-1,-2,2,1,-2,2.2,1.52479256,0.67520744,-1
2023-wimbledon-1313,242,8,2,0.12479256,0,0.045611595,0.047976988,0,0,1,-1,1,1,2.5,2.7,-0.2,1
2023-wimbledon-1313,295,9,2,0,0,0.001305269,0.001305269,0,-1,2,-2,1,2,2.32479256,1.4,0.92479256,-1
2023-wimbledon-1313,320,10,2,0.3055706,0,0.008605848,0.005788571,0,-1,3,-3,1,3,2.3,2.5,-0.2,0
2023-wimbledon-1313,354,11,1,0,0,0.015737508,0.012008664,0,0,4,-4,2,4,1.9055706,3.4,-1.4944294,1
2023-wimbledon-1313,388,12,1,0,0,0.00240131,0.002388235,0,0,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1313,404,13,1,0,0,0.05179548,0.052049177,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1313,434,14,1,0,0,0.014681253,0.01623555,-1,0,2,-2,2,2,1.4,2.2,-0.8,1
2023-wimbledon-1313,493,15,1,0.12479256,0,0.01564218,0.015985107,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1313,531,16,1,0,0,0.011521117,0.009771846,0,0,1,-1,1,1,3.02479256,1.5,1.52479256,-1
2023-wimbledon-1313,636,17,2,0,0,0.012128093,0.009087856,-1,0,2,-2,2,2,1.2,2.6,-1.4,1
2023-wimbledon-1313,656,18,2,0,0,0.001488162,0.001488162,0,-1,-1,1,1,-1,3.5,1.7,1.8,-1
2023-wimbledon-1313,680,19,2,0,0.12479256,0.009025416,0.006627909,0,0,1,-1,2,1,1.5,3.9,-2.4,1
2023-wimbledon-1313,711,20,2,0,0,0.001506603,0.001506603,0,-1,-1,1,1,-1,2.5,1.82479256,0.67520744,-1
2023-wimbledon-1313,739,21,2,0,0,0.007322729,0.00981933,-1,0,1,-1,2,1,1.5,3.9,-2.4,1
2023-wimbledon-1313,765,22,2,0,0,0.005134312,0.004831986,0,0,-1,1,1,-1,3.5,1.7,1.8,-1
2023-wimbledon-1313,788,23,2,0,0.12479256,0.007737939,0.0060506,0,0,1,-1,2,1,1.5,2.9,-1.4,0
2023-wimbledon-1313,813,24,2,0,0.12479256,0.007767115,0.008465585,0,0,-1,1,2,-1,1.5,3.02479256,-1.52479256,0
2023-wimbledon-1313,840,25,1,0,0,0.014329666,0.015183887,-1,0,-2,2,2,-2,1.4,2.32479256,-0.92479256,1
2023-wimbledon-1313,860,26,1,0,0,0.05328422,0.058387524,0,0,-3,3,2,-3,2.5,2.3,0.2,-1
2023-wimbledon-1313,897,27,1,0,0,0.005140044,0.005181792,0,0,-4,4,2,-4,1.6,2.4,-0.8,0
2023-wimbledon-1313,923,28,1,0,0.43036316,0.003261066,0.003477603,0,0,-5,5,2,-5,0.7,2.5,-1.8,0
2023-wimbledon-1313,1019,29,2,0,0,0.002515079,0.002248536,0,0,-6,6,2,-6,0.458578644,3.371784516,-2.913205872,0
2023-wimbledon-1313,1036,30,2,0,0,0.099461916,0.081065661,-1,0,-7,7,2,-7,0.426794919,2.973205081,-2.546410162,1
2023-wimbledon-1313,1084,31,2,0,0,0.005213255,0.004290678,0,-1,-8,8,1,-8,2.4,1.8,0.6,-1
2023-wimbledon-1313,1107,32,2,0,0,0.047457953,0.040620516,0,-1,1,-1,1,1,2.5,2.7,-0.2,0
2023-wimbledon-1313,1161,33,2,0,0,0.011457407,0.010004039,0,0,2,-2,2,2,1.2,3.6,-2.4,1
2023-wimbledon-1313,1189,34,2,0.12479256,0,0.053962187,0.051976651,0,0,-1,1,1,-1,2.5,1.7,0.8,0
2023-wimbledon-1313,1242,35,2,0,0,0.009304052,0.008137871,0,-1,1,-1,1,1,2.62479256,1.7,0.92479256,-1
2023-wimbledon-1313,1271,36,2,0.3055706,0,0.015722879,0.012694112,0,0,2,-2,1,2,2.2,2.4,-0.2,0
2023-wimbledon-1313,1308,37,1,0,0,0.006818402,0.007317538,-1,0,3,-3,2,3,1.8055706,2.3,-0.4944294,1
2023-wimbledon-1313,1340,38,1,0.20259066,0,0.01116409,0.006722784,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1313,1363,39,1,0,0,0.081533164,0.056282958,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,0
2023-wimbledon-1313,1397,40,1,0,0,0.007458328,0.007869153,0,0,2,-2,1,2,2.6,1.2,1.4,0
2023-wimbledon-1313,1436,41,1,0,0,0.0254019,0.025908835,0,-1,3,-3,1,3,2.7,1.3,1.4,-1
2023-wimbledon-1313,1537,42,2,0,0,0.127499613,0.074911361,0,-1,4,-4,1,4,2.4,2.6,-0.2,0
2023-wimbledon-1313,1589,43,2,0,0,0.008359731,0.009034804,0,0,5,-5,2,5,1.5,2.9,-1.4,0
2023-wimbledon-1313,1615,44,2,0,0.0777981,0.02411676,0.022264495,-1,0,-1,1,2,-1,1.5,2.9,-1.4,1
2023-wimbledon-1313,1647,45,2,0,0,0.01612911,0.014874846,0,0,-2,2,1,-2,3.2,1.4777981,1.7222019,0
2023-wimbledon-1313,1688,46,2,0,0,0.004288512,0.003339786,0,0,1,-1,1,1,2.5,1.7,0.8,-1
2023-wimbledon-1313,1714,47,2,0,0,0.003042799,0.003083629,0,0,2,-2,2,2,1.2,2.6,-1.4,0
2023-wimbledon-1313,1738,48,2,0,0,0.002139466,0.002048402,0,0,-1,1,2,-1,1.5,2.9,-1.4,1
2023-wimbledon-1313,1772,49,2,0,0,0.01206287,0.011442619,0,-1,-2,2,1,-2,2.2,1.4,0.8,-1
2023-wimbledon-1313,1804,50,2,0,0,0.002793035,0.002678802,-1,0,1,-1,2,1,1.5,3.9,-2.4,0
2023-wimbledon-1313,1833,51,2,0,0,0.013365723,0.009343499,0,0,-1,1,2,-1,2.5,2.9,-0.4,1
2023-wimbledon-1313,1883,52,1,0,0,0.002709502,0.002881539,0,0,-2,2,1,-2,2.6,1.2,1.4,0
2023-wimbledon-1313,1898,53,1,0,0,0.013746688,0.018022379,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1313,1929,54,1,0.6166313,0,0.002013813,0.00199248,0,0,2,-2,1,2,2.6,1.2,1.4,0
2023-wimbledon-1313,1949,55,1,0.6166313,0,0.001980623,0.001969613,0,0,3,-3,1,3,3.3166313,1.3,2.0166313,-1
2023-wimbledon-1313,2087,56,2,0,0,0.002395663,0.002089208,0,0,4,-4,2,4,2.0166313,2.8,-0.7833687,0
2023-wimbledon-1313,2105,57,2,0,0,0.035077999,0.035988418,-1,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1313,2142,58,2,0,0,0.084328829,0.065379305,-1,0,-2,2,2,-2,2.2,2.6,-0.4,0
2023-wimbledon-1313,2191,59,2,0,0,0.042341633,0.037759028,-1,0,-3,3,2,-3,2.3,2.7,-0.4,1
2023-wimbledon-1313,2254,60,1,0,0,0.002235312,0.00228784,0,0,-4,4,1,-4,3.8,1.4,2.4,0
2023-wimbledon-1313,2279,61,1,0.12479256,0,0.014802501,0.023572944,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1313,2308,62,1,0,0,0.003103906,0.003511749,0,0,2,-2,1,2,2.72479256,1.2,1.52479256,-1
2023-wimbledon-1313,2323,63,1,0,0.12479256,0.003556129,0.004042878,0,0,3,-3,2,3,1.5,2.3,-0.8,1
2023-wimbledon-1313,2348,64,1,0.6166313,0,0.00204007,0.00204397,0,0,-1,1,1,-1,2.9,1.62479256,1.27520744,-1
2023-wimbledon-1313,2379,65,2,0,0.12479256,0.001961188,0.002058676,0,0,1,-1,2,1,2.1166313,2.9,-0.7833687,0
2023-wimbledon-1313,2397,66,2,0,0,0.13470662,0.149747695,0,0,-1,1,2,-1,1.5,3.02479256,-1.52479256,0
2023-wimbledon-1313,2460,67,2,0,0.20259066,0.007572911,0.007545385,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1313,2484,68,2,0,0,0.002969823,0.00282967,-1,0,-3,3,2,-3,1.3,2.90259066,-1.60259066,1
2023-wimbledon-1313,2589,69,1,0.20259066,0,0.009057266,0.007557792,0,0,-4,4,1,-4,3.8,1.4,2.4,0
2023-wimbledon-1313,2609,70,1,0.12479256,0,0.007249202,0.007799032,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,-1
2023-wimbledon-1313,2626,71,1,0,0.12479256,0.004638482,0.006011108,0,0,2,-2,2,2,1.52479256,2.2,-0.67520744,1
2023-wimbledon-1313,2642,72,1,0.12479256,0,0.006831626,0.007148862,0,0,-1,1,1,-1,2.9,1.62479256,1.27520744,-1
2023-wimbledon-1313,2661,73,1,0,0,0.003494147,0.003783169,-1,0,1,-1,2,1,1.82479256,2.5,-0.67520744,1
2023-wimbledon-1313,2679,74,1,0,0,0.005501414,0.00645014,-1,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1313,2698,75,1,0,0,0.014455837,0.016477156,0,0,-2,2,2,-2,2.4,2.2,0.2,0
2023-wimbledon-1313,2730,76,1,0.12479256,0,0.001987009,0.001961089,0,0,-3,3,1,-3,2.7,1.3,1.4,-1
2023-wimbledon-1313,2751,77,1,0,0,0.063368335,0.053104841,0,0,1,-1,2,1,1.82479256,2.5,-0.67520744,1
2023-wimbledon-1313,2799,78,1,0,0,0.002738685,0.002761394,0,-1,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1313,2831,79,1,0,0,0.003005769,0.003199368,0,0,1,-1,1,1,2.9,2.5,0.4,-1
2023-wimbledon-1313,2862,80,1,0,0,0.015036401,0.012759091,-1,0,2,-2,2,2,1.4,2.2,-0.8,1
2023-wimbledon-1313,2896,81,1,0.6166313,0,0.002047338,0.002017289,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1313,2911,82,1,0,0,0.004016626,0.003345682,0,0,1,-1,1,1,3.5166313,1.5,2.0166313,0
2023-wimbledon-1313,2956,83,2,0,0,0.091819999,0.094813442,0,0,2,-2,1,2,2.2,1.4,0.8,0
2023-wimbledon-1313,2996,84,2,0,0,0.001836292,0.001836292,0,-1,3,-3,1,3,2.3,1.5,0.8,-1
2023-wimbledon-1313,3026,85,2,0,0,0.024524514,0.016295414,0,0,4,-4,2,4,1.4,3.8,-2.4,0
2023-wimbledon-1313,3074,86,2,0,0,0.025420422,0.014605033,0,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1313,3101,87,2,0,0.6166313,0.002099952,0.002014851,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1313,3121,88,2,0,0,0.003247192,0.003057952,-1,0,-3,3,2,-3,1.3,3.3166313,-2.0166313,1
2023-wimbledon-1313,3218,89,1,0,0.20259066,0.057106361,0.064244747,0,0,-4,4,2,-4,2.6,2.4,0.2,-1
2023-wimbledon-1313,3260,90,1,0,0.12479256,0.045985196,0.058764559,0,0,-5,5,2,-5,0.7,2.70259066,-2.00259066,1
2023-wimbledon-1313,3305,91,1,0,0,0.002272836,0.002571492,0,0,-6,6,1,-6,1.858578644,1.666213916,0.192364728,0
2023-wimbledon-1313,3338,92,1,0.6166313,0,0.002108124,0.002124181,0,0,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1313,3357,93,1,0,0,0.060798107,0.110272491,0,0,2,-2,1,2,3.2166313,1.2,2.0166313,0
2023-wimbledon-1313,3405,94,1,0,0,0.011441212,0.013138873,0,-1,3,-3,1,3,2.7,1.3,1.4,-1
2023-wimbledon-1313,3448,95,2,0,0.6166313,0.00208551,0.002151113,0,0,4,-4,2,4,1.4,3.8,-2.4,0
2023-wimbledon-1313,3466,96,2,0,0,0.009713216,0.009561135,-1,0,-1,1,2,-1,1.5,3.5166313,-2.0166313,1
2023-wimbledon-1313,3506,97,2,0,0,0.051235472,0.052141992,0,-1,-2,2,1,-2,3.2,1.4,1.8,-1
